Id,Predicted
579-711,False
551-588,False
427-522,False
189-918,False
728-888,False
2-445,False
222-342,False
273-772,False
133-434,False
416-572,False
431-791,False
400-723,False
723-821,False
29-346,False
428-629,False
36-132,False
161-514,False
294-672,False
121-153,False
208-839,False
754-778,False
223-355,False
364-679,False
685-836,False
503-711,False
239-408,False
423-772,False
733-734,False
449-811,False
132-751,False
595-898,False
757-887,False
86-744,False
319-415,False
583-833,False
42-638,False
364-458,False
446-750,False
10-774,False
805-923,False
115-859,False
187-283,False
50-768,False
772-857,False
31-351,False
188-508,False
272-458,False
26-371,False
768-890,False
115-709,False
103-861,False
408-722,False
369-778,False
572-934,False
364-462,False
205-208,False
351-664,False
11-229,False
247-445,False
202-742,False
95-739,False
412-689,False
508-816,False
31-222,False
192-497,False
486-512,False
317-746,False
205-395,False
119-209,False
376-486,False
684-791,False
637-754,False
379-728,False
615-901,False
782-888,False
377-499,False
326-499,False
42-640,False
693-786,False
315-401,False
682-942,False
82-379,False
507-557,False
85-264,False
415-890,False
447-696,False
156-403,False
246-844,False
308-317,False
465-514,False
38-197,False
150-274,False
434-711,False
545-935,False
497-934,False
300-511,False
497-804,False
305-685,False
21-577,False
121-772,False
15-281,False
367-447,False
78-834,False
780-845,False
764-861,False
514-583,False
377-716,False
341-671,False
27-434,False
48-671,False
197-400,False
431-634,False
649-760,False
538-861,False
98-751,False
115-395,False
26-919,False
672-734,False
458-599,False
436-495,False
184-581,False
78-510,False
247-839,False
66-415,False
664-672,False
496-887,False
26-222,False
440-579,False
235-327,False
692-817,False
667-859,False
133-786,False
376-840,False
346-591,False
283-310,False
86-197,False
17-161,False
7-836,False
184-378,False
151-803,False
300-415,False
55-569,False
61-560,False
170-572,False
24-613,False
150-208,False
1-607,False
54-569,False
86-772,False
671-924,False
503-740,False
54-508,False
393-696,False
541-824,False
563-665,False
448-857,False
778-791,False
693-873,False
261-551,False
412-671,False
714-801,False
30-813,False
153-732,False
640-853,False
264-782,False
438-502,False
90-379,False
59-634,False
66-778,False
804-898,False
36-242,False
121-801,False
579-641,False
307-338,False
415-772,False
43-755,False
188-324,False
671-814,False
123-226,False
486-927,False
143-629,False
103-118,False
572-677,False
130-674,False
629-782,False
143-640,False
569-942,False
273-859,False
342-830,False
562-669,False
229-927,False
351-377,False
19-141,False
219-310,False
233-933,False
409-816,False
510-935,False
822-891,False
188-257,False
341-804,False
78-160,False
273-670,False
379-873,False
368-489,False
10-603,False
206-563,False
814-834,False
737-850,False
346-368,False
446-801,False
782-816,False
40-833,False
150-815,False
143-580,False
31-431,False
363-923,False
25-452,False
316-912,False
689-900,False
305-783,False
405-710,False
367-512,False
582-814,False
326-427,False
124-662,False
285-424,False
412-924,False
189-246,False
305-869,False
17-132,False
495-603,False
424-444,False
222-873,False
36-733,False
85-121,False
638-669,False
107-643,False
732-890,False
390-938,False
140-910,False
115-274,False
557-854,False
26-400,False
898-924,False
292-916,False
17-693,False
469-803,False
68-211,False
742-910,False
202-689,False
321-378,False
44-760,False
49-569,False
300-938,False
527-610,False
1-195,False
89-507,False
219-610,False
408-640,False
242-462,False
61-512,False
499-890,False
95-898,False
124-208,False
233-615,False
48-844,False
415-674,False
497-610,False
434-803,False
105-107,False
424-891,False
503-659,False
710-801,False
48-910,False
242-896,False
65-195,False
226-409,False
89-883,False
226-499,False
422-822,False
569-898,False
436-664,False
184-355,False
31-341,False
595-640,False
206-285,False
21-199,False
38-925,False
31-641,False
377-419,False
246-545,False
113-747,False
486-925,False
563-812,False
105-189,False
15-755,False
287-696,False
169-342,False
416-778,False
327-409,False
223-754,False
51-469,False
283-679,False
48-449,False
95-336,False
15-160,False
679-772,False
44-189,False
38-319,False
113-922,False
36-338,False
707-732,False
15-132,False
659-738,False
76-261,False
43-143,False
222-462,False
679-742,False
344-412,False
27-742,False
699-712,False
431-638,False
677-816,False
292-595,False
211-486,False
59-85,False
744-772,False
305-346,False
815-910,False
677-754,False
610-859,False
222-522,False
588-595,False
257-416,False
497-630,False
24-399,False
709-801,False
526-696,False
112-468,False
452-684,False
358-692,False
501-840,False
316-821,False
43-679,False
371-891,False
105-850,False
141-918,False
751-869,False
321-896,False
424-673,False
615-839,False
346-912,False
103-452,False
107-223,False
54-359,False
105-890,False
584-833,False
515-869,False
376-728,False
205-670,False
610-824,False
59-292,False
424-563,False
51-739,False
341-508,False
115-376,False
103-319,False
431-673,False
355-854,False
804-901,False
101-121,False
313-421,False
192-313,False
424-728,False
395-910,False
341-774,False
629-900,False
351-750,False
184-684,False
508-515,False
66-516,False
400-844,False
27-792,False
427-859,False
803-901,False
900-918,False
177-786,False
86-792,False
242-329,False
272-876,False
54-369,False
316-842,False
98-844,False
90-247,False
177-696,False
53-583,False
61-310,False
90-130,False
208-503,False
14-409,False
91-669,False
141-285,False
378-734,False
43-497,False
11-324,False
401-591,False
560-638,False
499-772,False
119-889,False
267-516,False
508-583,False
206-424,False
119-516,False
637-737,False
76-434,False
603-787,False
140-733,False
363-728,False
160-312,False
59-229,False
440-822,False
469-515,False
7-467,False
156-685,False
107-209,False
11-287,False
338-742,False
113-502,False
275-307,False
737-740,False
239-458,False
371-859,False
68-257,False
49-941,False
85-403,False
817-843,False
410-791,False
25-933,False
889-937,False
98-377,False
665-815,False
98-813,False
38-107,False
580-875,False
683-699,False
283-445,False
889-933,False
844-853,False
1-51,False
689-869,False
382-850,False
541-842,False
25-275,False
476-562,False
317-883,False
135-551,False
499-805,False
607-637,False
346-410,False
103-446,False
416-480,False
505-679,False
595-734,False
577-814,False
368-582,False
369-816,False
739-887,False
401-649,False
53-679,False
11-737,False
447-526,False
390-638,False
508-875,False
95-219,False
316-888,False
30-124,False
367-843,False
235-817,False
86-339,False
229-367,False
584-898,False
768-888,False
233-344,False
338-751,False
315-803,False
188-935,False
261-416,False
442-782,False
489-712,False
287-336,False
141-390,False
7-683,False
150-665,False
119-662,False
36-408,False
202-223,False
118-431,False
130-449,False
390-610,False
345-522,False
199-792,False
239-487,False
712-805,False
31-938,False
197-239,False
336-840,False
21-744,False
25-510,False
541-584,False
156-195,False
326-937,False
38-80,False
486-811,False
685-857,False
83-942,False
312-538,False
86-707,False
126-583,False
400-869,False
376-465,False
545-674,False
139-308,False
54-287,False
51-202,False
316-710,False
199-560,False
205-661,False
436-688,False
672-738,False
95-822,False
48-711,False
205-310,False
86-576,False
496-869,False
287-747,False
683-775,False
135-709,False
90-640,False
223-649,False
44-310,False
649-941,False
336-351,False
50-740,False
307-698,False
405-629,False
264-412,False
197-427,False
312-399,False
25-757,False
755-774,False
170-667,False
449-876,False
156-934,False
465-937,False
101-499,False
709-775,False
280-390,False
135-801,False
7-38,False
40-811,False
160-699,False
54-188,False
30-280,False
582-707,False
569-692,False
10-891,False
280-901,False
113-409,False
169-714,False
65-637,False
569-673,False
358-444,False
415-887,False
408-496,False
90-137,False
150-673,False
501-757,False
801-887,False
130-423,False
744-875,False
29-669,False
199-603,False
17-438,False
36-825,False
235-584,False
130-887,False
49-803,False
48-503,False
222-821,False
239-857,False
287-495,False
584-821,False
677-704,False
315-817,False
95-753,False
338-643,False
215-408,False
187-296,False
665-935,False
233-900,False
103-315,False
219-495,False
610-757,False
482-710,False
61-582,False
358-467,False
49-489,False
274-728,False
313-376,False
476-527,False
399-938,False
242-891,False
377-584,False
161-714,False
31-80,False
551-584,False
428-630,False
121-875,False
113-766,False
427-615,False
226-839,False
137-685,False
531-910,False
421-595,False
43-825,False
296-599,False
161-508,False
123-431,False
140-683,False
257-358,False
51-804,False
843-924,False
836-898,False
206-351,False
55-739,False
489-683,False
55-817,False
469-764,False
465-551,False
49-682,False
226-637,False
103-934,False
205-923,False
640-775,False
502-505,False
588-696,False
428-569,False
486-501,False
170-811,False
123-452,False
240-275,False
486-865,False
156-688,False
161-511,False
339-876,False
222-665,False
450-665,False
15-135,False
653-667,False
486-791,False
121-880,False
836-844,False
184-603,False
19-747,False
423-527,False
17-130,False
95-419,False
390-511,False
733-792,False
416-641,False
523-780,False
412-896,False
515-792,False
139-239,False
68-235,False
49-487,False
132-300,False
507-508,False
277-446,False
889-912,False
400-674,False
698-780,False
665-714,False
21-735,False
462-495,False
4-53,True
118-336,False
48-610,False
359-452,False
124-280,False
82-377,False
277-393,False
368-682,False
19-898,False
445-501,False
30-59,False
29-132,False
118-627,False
51-197,False
54-351,False
26-754,False
178-665,False
118-422,False
739-900,False
344-753,False
359-780,False
317-744,False
10-791,False
310-910,False
135-139,False
693-942,False
541-692,False
358-909,False
355-674,False
38-65,False
123-739,False
733-900,False
489-501,False
133-447,False
774-812,False
734-750,False
82-902,False
26-772,False
378-883,False
531-755,False
369-682,False
733-764,False
783-935,False
53-294,False
85-428,False
15-610,False
247-487,False
516-792,False
355-582,False
400-643,False
579-696,False
696-883,False
301-501,False
49-446,False
369-902,False
467-916,False
119-363,False
317-898,False
497-514,False
139-665,False
15-839,False
339-750,False
40-346,False
378-760,False
523-916,False
119-344,False
25-728,False
339-649,False
584-653,False
48-923,False
409-673,False
219-641,False
496-922,False
637-755,False
161-755,False
163-934,False
206-355,False
495-583,False
66-280,False
71-178,False
468-857,False
766-923,False
556-772,False
442-842,False
444-819,False
19-775,False
91-208,False
783-822,False
10-811,False
83-153,False
569-918,False
156-764,False
287-902,False
211-422,False
503-845,False
669-833,False
344-672,False
367-501,False
61-665,False
682-801,False
27-53,False
85-431,False
139-902,False
661-817,False
112-275,False
107-842,False
135-434,False
10-113,False
101-760,False
679-916,False
307-898,False
516-774,False
664-805,False
48-410,False
150-151,False
583-716,False
54-812,False
174-603,False
160-757,False
226-431,False
202-431,False
315-627,False
824-901,False
329-638,False
486-516,False
11-345,False
431-610,False
283-896,False
876-934,False
242-511,False
339-363,False
19-766,False
30-667,False
239-854,False
1-344,False
342-735,False
107-888,False
160-710,False
410-923,False
412-822,False
11-572,False
712-825,False
434-704,False
458-813,False
98-339,False
442-854,False
296-674,False
321-780,False
287-735,False
640-918,False
184-415,False
345-480,False
264-673,False
465-844,False
778-792,False
113-192,False
527-742,False
209-816,False
65-728,False
90-223,False
305-446,False
246-531,False
223-409,False
187-205,False
192-462,False
242-296,False
124-812,False
43-341,False
124-527,False
90-143,False
38-321,False
735-873,False
438-709,False
410-774,False
240-919,False
151-925,False
699-880,False
292-355,False
24-274,False
48-66,False
132-338,False
792-938,False
698-774,False
669-824,False
275-760,False
17-223,False
226-246,False
844-876,False
495-497,False
308-579,False
310-887,False
30-580,False
235-850,False
246-431,False
342-510,False
156-235,False
501-902,False
746-757,False
508-814,False
91-358,False
82-308,False
684-825,False
712-740,False
51-738,False
55-438,False
368-615,False
313-599,False
43-640,False
408-672,False
277-584,False
223-428,False
557-919,False
382-786,False
499-501,False
118-889,False
423-563,False
497-912,False
272-526,False
30-468,False
10-379,False
98-438,False
21-103,False
55-522,False
169-896,False
465-737,False
591-942,False
281-444,False
105-232,False
363-495,False
421-910,False
240-346,False
68-512,False
1-447,False
317-910,False
512-603,False
26-170,False
367-819,False
90-791,False
305-310,False
545-753,False
177-591,False
712-782,False
192-937,False
184-722,False
170-233,False
412-760,False
7-819,False
54-316,False
710-739,False
40-91,False
209-275,False
139-235,False
143-896,False
505-782,False
1-817,False
121-757,False
86-805,False
242-754,False
704-817,False
123-665,False
669-672,False
206-824,False
140-178,False
287-516,False
38-760,False
113-671,False
170-766,False
208-499,False
292-580,False
90-272,False
132-442,False
174-462,False
551-865,False
307-805,False
438-667,False
195-677,False
572-580,False
364-938,False
130-859,False
192-584,False
139-875,False
153-672,False
665-685,False
49-329,False
135-449,False
208-595,False
27-584,False
576-825,False
36-355,False
495-496,False
733-757,False
44-572,False
2-560,False
280-683,False
151-280,False
428-890,False
415-744,False
292-584,False
68-431,False
222-834,False
629-937,False
115-603,False
355-783,False
174-512,False
31-732,False
583-693,False
206-368,False
53-774,False
71-412,False
49-428,False
115-531,False
324-891,False
499-821,False
285-768,False
692-824,False
283-941,False
54-199,False
319-791,False
86-898,False
163-664,False
280-313,False
873-918,False
277-405,False
132-511,False
24-316,False
133-206,False
775-803,False
489-739,False
382-783,False
112-515,False
170-699,False
405-873,False
531-842,False
257-934,False
123-766,False
844-916,False
26-755,False
508-942,False
551-582,False
49-853,False
672-811,False
10-91,False
26-643,False
326-801,False
246-898,False
202-735,False
206-292,False
423-615,False
693-709,False
671-834,False
123-153,False
197-489,False
401-572,False
423-496,False
261-923,False
107-178,False
184-764,False
261-803,False
704-853,False
19-367,False
368-412,False
233-277,False
427-659,False
163-787,False
184-287,False
280-665,False
85-876,False
557-661,False
317-683,False
105-755,False
336-378,False
445-833,False
135-400,False
219-496,False
579-783,False
11-576,False
419-640,False
816-822,False
267-811,False
482-667,False
313-768,False
170-909,False
197-723,False
408-786,False
641-888,False
48-376,False
95-141,False
486-732,False
101-714,False
580-627,False
446-869,False
449-538,False
376-527,False
76-403,False
153-746,False
438-462,False
49-643,False
27-937,False
399-603,False
367-421,False
505-595,False
43-942,False
59-124,False
421-733,False
613-670,False
82-95,False
444-516,False
53-787,False
51-199,False
208-840,False
232-427,False
98-416,False
346-403,False
76-888,False
755-843,False
163-301,False
522-824,False
371-679,False
65-511,False
277-816,False
449-545,False
442-822,False
393-545,False
110-674,False
95-630,False
401-839,False
630-742,False
192-379,False
664-814,False
24-434,False
80-688,False
497-738,False
107-576,False
31-188,False
359-482,False
283-934,False
822-937,False
153-422,False
324-803,False
845-902,False
83-428,False
215-502,False
160-368,False
336-889,False
40-264,False
292-403,False
382-424,False
667-850,False
595-735,False
292-376,False
859-942,False
551-819,False
197-246,False
107-653,False
482-902,False
170-925,False
205-667,False
17-133,False
382-704,False
359-887,False
4-671,True
527-649,False
21-630,False
43-363,False
346-738,False
126-502,False
315-876,False
65-240,False
133-665,False
305-900,False
153-693,False
495-927,False
160-869,False
875-937,False
170-924,False
24-118,False
685-898,False
135-582,False
188-707,False
91-308,False
15-510,False
257-275,False
403-444,False
54-292,False
505-825,False
91-662,False
107-630,False
503-615,False
25-371,False
733-925,False
814-896,False
153-613,False
627-910,False
178-188,False
329-476,False
85-688,False
29-449,False
17-497,False
285-610,False
19-474,False
178-792,False
569-669,False
723-853,False
444-880,False
31-707,False
103-495,False
239-898,False
139-272,False
671-901,False
367-747,False
514-791,False
156-581,False
197-918,False
169-305,False
538-738,False
292-792,False
744-854,False
583-669,False
53-843,False
21-399,False
355-919,False
107-474,False
107-912,False
29-783,False
638-792,False
434-751,False
130-630,False
103-898,False
247-735,False
105-319,False
503-801,False
336-584,False
577-750,False
199-883,False
412-692,False
10-119,False
7-580,False
576-822,False
414-516,False
294-627,False
786-803,False
685-801,False
458-912,False
189-423,False
516-551,False
410-452,False
321-458,False
140-153,False
184-923,False
317-739,False
197-839,False
305-563,False
497-766,False
336-801,False
526-531,False
444-486,False
780-869,False
305-434,False
44-919,False
449-672,False
368-839,False
40-344,False
123-163,False
496-638,False
395-410,False
468-679,False
211-403,False
137-699,False
38-98,False
188-327,False
119-801,False
2-421,False
640-653,False
240-889,False
232-584,False
82-576,False
310-326,False
358-819,False
301-768,False
277-698,False
19-728,False
66-338,False
51-815,False
527-760,False
115-738,False
312-640,False
71-728,False
83-363,False
588-613,False
126-163,False
414-501,False
342-368,False
709-750,False
338-344,False
123-511,False
511-569,False
371-890,False
292-510,False
712-901,False
445-772,False
393-462,False
192-281,False
130-499,False
436-607,False
211-336,False
38-934,False
591-817,False
551-638,False
342-742,False
523-898,False
105-854,False
787-898,False
670-857,False
400-787,False
367-545,False
538-627,False
223-918,False
327-772,False
55-71,False
883-942,False
377-685,False
38-901,False
25-522,False
211-627,False
369-901,False
442-476,False
59-467,False
531-869,False
66-613,False
215-751,False
26-659,False
883-910,False
316-757,False
412-923,False
317-377,False
723-775,False
599-739,False
665-880,False
538-581,False
153-641,False
169-664,False
583-768,False
448-744,False
264-812,False
526-709,False
49-345,False
197-937,False
98-804,False
15-880,False
377-410,False
132-693,False
141-738,False
239-301,False
450-704,False
11-580,False
192-760,False
355-359,False
629-637,False
59-916,False
670-714,False
21-638,False
316-369,False
683-923,False
629-751,False
283-545,False
679-865,False
50-239,False
474-819,False
588-780,False
229-682,False
419-665,False
358-689,False
607-664,False
132-689,False
344-442,False
499-817,False
664-843,False
25-189,False
469-669,False
95-671,False
178-489,False
545-812,False
673-834,False
414-937,False
424-833,False
499-869,False
30-682,False
369-780,False
364-538,False
239-379,False
283-401,False
31-693,False
219-671,False
692-938,False
707-783,False
339-659,False
95-422,False
232-399,False
315-442,False
581-787,False
98-287,False
416-738,False
496-801,False
438-876,False
17-419,False
119-130,False
716-935,False
133-876,False
59-845,False
112-709,False
103-699,False
405-782,False
452-804,False
121-501,False
188-811,False
222-414,False
215-684,False
121-368,False
613-638,False
448-888,False
71-688,False
151-538,False
30-371,False
345-735,False
277-371,False
226-941,False
1-637,False
132-197,False
202-698,False
576-610,False
219-766,False
82-875,False
505-927,False
541-693,False
760-834,False
209-850,False
507-941,False
83-316,False
283-405,False
199-317,False
428-740,False
43-342,False
170-801,False
379-737,False
273-637,False
850-889,False
452-512,False
82-813,False
415-510,False
40-359,False
339-499,False
163-734,False
197-627,False
53-112,False
202-215,False
560-811,False
368-427,False
150-735,False
223-226,False
261-462,False
101-728,False
382-685,False
177-434,False
315-854,False
123-876,False
764-910,False
178-850,False
188-615,False
85-393,False
723-883,False
51-572,False
107-563,False
40-922,False
83-423,False
670-816,False
368-842,False
707-935,False
390-510,False
377-733,False
71-912,False
661-844,False
754-857,False
232-683,False
522-853,False
211-813,False
48-579,False
29-576,False
307-431,False
59-880,False
844-918,False
783-817,False
65-854,False
223-588,False
649-786,False
368-923,False
557-637,False
264-641,False
637-883,False
742-824,False
7-692,False
229-753,False
11-766,False
446-569,False
499-696,False
49-859,False
292-487,False
487-661,False
137-821,False
431-822,False
43-580,False
68-403,False
105-896,False
14-677,False
615-805,False
310-817,False
68-581,False
364-510,False
662-722,False
444-576,False
160-791,False
890-922,False
312-684,False
428-783,False
119-638,False
423-522,False
505-739,False
141-804,False
507-563,False
229-582,False
842-853,False
53-728,False
638-649,False
240-556,False
10-584,False
465-861,False
124-487,False
126-607,False
261-786,False
755-918,False
428-444,False
643-737,False
526-753,False
643-902,False
89-115,False
156-649,False
516-692,False
1-739,False
133-135,False
195-722,False
285-883,False
688-918,False
613-683,False
123-684,False
115-854,False
415-845,False
199-935,False
595-692,False
685-924,False
105-780,False
580-830,False
308-698,False
59-545,False
569-742,False
170-747,False
184-267,False
31-452,False
192-315,False
355-927,False
264-627,False
150-595,False
105-665,False
51-223,False
272-938,False
667-735,False
61-447,False
132-515,False
419-853,False
469-843,False
446-476,False
40-653,False
80-369,False
572-738,False
341-495,False
130-338,False
599-677,False
474-698,False
160-449,False
121-510,False
712-850,False
316-576,False
327-629,False
19-112,False
344-515,False
38-898,False
815-819,False
728-865,False
778-814,False
61-465,False
208-659,False
19-787,False
85-151,False
174-722,False
515-898,False
355-434,False
169-775,False
53-287,False
572-766,False
467-876,False
38-766,False
458-476,False
515-817,False
446-673,False
24-427,False
126-169,False
358-674,False
423-938,False
696-740,False
27-339,False
240-505,False
126-669,False
307-414,False
229-610,False
551-653,False
43-667,False
815-833,False
522-641,False
246-458,False
43-764,False
110-377,False
98-126,False
42-744,False
526-819,False
113-240,False
329-582,False
786-890,False
19-782,False
71-735,False
80-716,False
446-595,False
672-688,False
816-942,False
489-804,False
78-294,False
327-824,False
637-844,False
301-339,False
489-783,False
661-811,False
110-423,False
19-326,False
283-755,False
816-876,False
101-707,False
83-229,False
40-310,False
476-737,False
458-805,False
324-723,False
10-377,False
3-414,False
449-918,False
189-369,False
26-679,False
821-933,False
338-857,False
264-283,False
452-474,False
514-801,False
649-842,False
118-315,False
698-707,False
273-467,False
317-438,False
29-918,False
324-390,False
280-627,False
369-638,False
206-501,False
316-603,False
177-610,False
579-900,False
670-751,False
699-775,False
54-811,False
319-440,False
512-883,False
160-197,False
112-778,False
661-754,False
300-444,False
30-918,False
90-512,False
78-312,False
581-667,False
446-815,False
184-933,False
10-511,False
163-444,False
36-189,False
516-664,False
902-912,False
83-367,False
38-408,False
31-704,False
135-805,False
487-772,False
399-576,False
641-775,False
267-664,False
581-582,False
206-458,False
679-792,False
15-178,False
267-712,False
119-135,False
301-576,False
153-516,False
61-541,False
480-712,False
746-836,False
410-672,False
121-489,False
358-824,False
287-401,False
280-774,False
324-341,False
135-898,False
143-351,False
115-556,False
474-891,False
355-738,False
15-29,False
66-857,False
408-665,False
281-933,False
327-677,False
316-902,False
267-757,False
197-346,False
261-732,False
326-901,False
91-438,False
208-640,False
40-321,False
395-667,False
556-922,False
101-310,False
563-637,False
222-401,False
315-889,False
588-665,False
474-499,False
316-938,False
211-512,False
791-803,False
115-161,False
527-709,False
43-782,False
36-86,False
414-854,False
775-918,False
659-875,False
223-336,False
560-896,False
53-107,False
376-699,False
209-296,False
107-187,False
277-898,False
242-415,False
195-267,False
751-774,False
427-629,False
71-359,False
169-307,False
355-465,False
310-942,False
261-576,False
359-925,False
89-786,False
495-764,False
737-883,False
339-569,False
692-698,False
462-825,False
132-363,False
150-192,False
1-43,False
355-416,False
143-219,False
76-869,False
247-377,False
339-496,False
91-768,False
113-845,False
670-768,False
1-649,False
772-927,False
671-774,False
791-845,False
17-246,False
85-627,False
308-754,False
405-588,False
503-649,False
368-577,False
189-195,False
379-783,False
316-551,False
580-641,False
442-732,False
124-126,False
53-141,False
209-876,False
91-560,False
113-467,False
507-684,False
71-787,False
80-814,False
68-377,False
674-896,False
17-630,False
367-739,False
272-900,False
560-710,False
42-613,False
95-495,False
275-854,False
246-378,False
379-902,False
579-869,False
44-412,False
296-629,False
126-410,False
123-551,False
195-853,False
163-583,False
613-732,False
205-595,False
355-865,False
603-714,False
118-901,False
342-591,False
86-786,False
31-336,False
170-857,False
462-482,False
339-923,False
169-503,False
674-869,False
43-150,False
82-416,False
319-364,False
205-744,False
502-711,False
712-902,False
317-804,False
126-861,False
531-683,False
482-751,False
90-679,False
80-643,False
170-312,False
845-916,False
17-843,False
242-716,False
208-922,False
301-685,False
267-377,False
91-563,False
2-378,False
156-489,False
211-836,False
11-684,False
469-510,False
205-452,False
27-315,False
541-760,False
103-296,False
130-927,False
76-716,False
119-368,False
40-313,False
307-754,False
395-677,False
7-280,False
232-716,False
431-523,False
82-787,False
121-669,False
44-556,False
317-627,False
95-300,False
416-667,False
523-815,False
113-211,False
673-712,False
208-898,False
206-900,False
98-902,False
409-933,False
321-545,False
677-927,False
83-281,False
132-327,False
188-545,False
113-232,False
685-792,False
523-560,False
669-766,False
143-452,False
342-714,False
514-750,False
25-527,False
89-607,False
141-515,False
305-768,False
223-814,False
448-844,False
17-916,False
414-541,False
71-329,False
68-580,False
48-772,False
232-902,False
292-704,False
169-341,False
233-667,False
66-527,False
395-757,False
113-416,False
3-787,False
21-140,False
640-755,False
338-819,False
495-865,False
140-226,False
82-757,False
232-367,False
226-273,False
160-813,False
274-665,False
458-673,False
51-556,False
229-641,False
17-275,False
95-510,False
421-659,False
316-699,False
345-640,False
292-545,False
312-551,False
786-941,False
292-629,False
101-875,False
495-643,False
445-857,False
707-778,False
661-816,False
178-603,False
359-918,False
876-880,False
140-285,False
510-662,False
824-941,False
505-740,False
563-830,False
206-562,False
880-898,False
312-853,False
630-891,False
710-805,False
61-801,False
239-321,False
595-737,False
232-401,False
169-400,False
141-486,False
531-733,False
85-141,False
369-423,False
119-918,False
80-934,False
85-209,False
450-890,False
527-556,False
541-744,False
91-682,False
192-501,False
242-557,False
442-738,False
355-462,False
792-869,False
65-737,False
223-465,False
163-371,False
716-934,False
557-692,False
584-750,False
890-938,False
103-683,False
358-900,False
510-557,False
551-723,False
462-918,False
659-830,False
339-428,False
673-760,False
189-486,False
369-696,False
90-760,False
55-423,False
757-804,False
324-445,False
803-816,False
812-935,False
89-733,False
399-783,False
118-399,False
192-319,False
156-301,False
501-910,False
377-489,False
497-523,False
118-285,False
434-722,False
15-505,False
202-434,False
346-836,False
768-845,False
141-422,False
377-822,False
141-861,False
499-683,False
107-817,False
95-833,False
2-922,False
409-582,False
369-409,False
119-139,False
308-941,False
499-840,False
688-890,False
669-842,False
486-778,False
105-274,False
59-583,False
277-400,False
629-912,False
368-495,False
188-283,False
38-346,False
667-740,False
7-26,False
501-815,False
296-902,False
684-927,False
76-422,False
78-508,False
48-313,False
511-775,False
151-775,False
344-786,False
50-898,False
446-670,False
44-883,False
735-865,False
86-662,False
273-935,False
103-744,False
242-419,False
787-845,False
101-811,False
710-822,False
664-803,False
409-557,False
170-300,False
208-890,False
141-371,False
31-197,False
264-427,False
215-825,False
630-824,False
188-733,False
54-580,False
229-272,False
14-712,False
54-489,False
319-922,False
556-834,False
792-918,False
317-324,False
68-853,False
371-766,False
40-339,False
113-414,False
495-922,False
54-174,False
371-888,False
591-775,False
135-233,False
24-607,False
15-910,False
202-649,False
44-501,False
197-424,False
452-458,False
184-649,False
503-757,False
30-875,False
301-774,False
754-833,False
382-804,False
376-667,False
14-377,False
312-423,False
95-746,False
261-900,False
156-883,False
29-522,False
424-467,False
591-933,False
487-716,False
205-405,False
436-875,False
124-682,False
693-927,False
257-873,False
25-281,False
132-264,False
115-787,False
7-436,False
710-865,False
38-919,False
124-440,False
51-141,False
206-503,False
229-469,False
7-25,False
61-305,False
409-560,False
495-813,False
170-861,False
91-859,False
132-889,False
501-755,False
15-301,False
273-714,False
65-662,False
121-367,False
682-805,False
287-922,False
68-239,False
310-766,False
15-112,False
54-712,False
38-772,False
766-891,False
50-422,False
672-782,False
310-941,False
732-791,False
24-844,False
653-778,False
240-531,False
285-653,False
202-377,False
400-934,False
501-742,False
577-649,False
336-560,False
178-942,False
107-458,False
634-891,False
421-474,False
66-98,False
438-734,False
363-482,False
27-942,False
280-294,False
61-783,False
310-452,False
674-760,False
813-883,False
672-876,False
68-107,False
414-689,False
378-732,False
315-751,False
38-791,False
321-683,False
50-90,False
53-90,False
98-143,False
150-739,False
264-876,False
440-780,False
44-184,False
746-901,False
424-516,False
312-338,False
51-422,False
704-934,False
68-324,False
247-307,False
113-737,False
444-754,False
82-844,False
379-801,False
659-671,False
814-898,False
512-937,False
11-902,False
31-401,False
803-934,False
264-734,False
569-891,False
161-760,False
811-924,False
48-86,False
916-935,False
474-753,False
825-934,False
501-912,False
211-405,False
141-843,False
495-909,False
55-135,False
329-424,False
239-836,False
344-465,False
351-923,False
223-889,False
563-584,False
78-865,False
272-935,False
27-927,False
135-707,False
55-281,False
842-880,False
232-321,False
434-780,False
156-845,False
78-738,False
25-65,False
50-315,False
563-670,False
876-941,False
699-722,False
496-538,False
95-438,False
338-699,False
89-683,False
496-890,False
342-503,False
209-358,False
447-634,False
25-202,False
634-772,False
313-693,False
240-824,False
497-737,False
324-599,False
29-403,False
733-845,False
205-476,False
1-11,False
31-728,False
670-890,False
264-364,False
40-229,False
805-853,False
744-909,False
83-786,False
712-786,False
281-942,False
49-839,False
415-643,False
319-414,False
1-572,False
316-572,False
733-804,False
89-937,False
19-637,False
482-699,False
170-845,False
103-751,False
294-887,False
264-581,False
679-704,False
287-427,False
684-772,False
209-368,False
371-414,False
130-754,False
667-672,False
576-627,False
591-918,False
113-927,False
163-219,False
527-857,False
184-560,False
247-833,False
174-875,False
368-672,False
141-143,False
421-804,False
482-755,False
113-803,False
572-876,False
516-556,False
133-901,False
139-150,False
281-898,False
119-438,False
197-912,False
508-522,False
684-778,False
805-935,False
280-813,False
329-782,False
910-924,False
638-935,False
641-912,False
661-693,False
83-305,False
209-273,False
339-382,False
272-516,False
51-935,False
296-757,False
581-653,False
294-754,False
321-576,False
140-735,False
821-889,False
140-208,False
834-854,False
541-845,False
747-853,False
497-499,False
27-599,False
49-804,False
10-699,False
25-665,False
281-431,False
423-824,False
